Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,15.766,15.766,screen dark,3.9719283799999996
0,15.766,15.766,wifi running,0.028947952599999997
0.0,1.936797000002116,1.936797000002116,core 0 cpu_idle start,0.16540246380018067
1.936797000002116,4.684871000004932,2.7480740000028163,core 0 cpu_idle,0.23468551960024048
4.684871000004932,4.685194000019692,0.00032300001475960016,core 0 cpu_frequency,2.758420126046985e-05
4.685194000019692,8.607406000024639,3.922212000004947,core 0 cpu_idle,0.33495690480042245
8.607406000024639,8.608064999978524,0.0006589999538846314,core 0 cpu_frequency,5.627859606174751e-05
0.0,1.946475000004284,1.946475000004284,core 1 cpu_idle start,0.16622896500036585
1.946475000004284,4.684878000000026,2.738402999995742,core 1 cpu_idle,0.23385961619963633
4.684878000000026,4.6849700000020675,9.200000204145908e-05,core 1 cpu_frequency,7.856800174340605e-06
4.6849700000020675,8.607423999987077,3.9224539999850094,core 1 cpu_idle,0.33497757159871977
8.607423999987077,8.61528399999952,0.00786000001244247,core 1 cpu_frequency,0.0006712440010625869
0.0,1.9298779999953695,1.9298779999953695,core 2 cpu_idle start,0.16481158119960454
1.9298779999953695,4.68488100002287,2.7550030000275,core 2 cpu_idle,0.2352772562023485
4.68488100002287,4.686632000026293,0.0017510000034235418,core 2 cpu_frequency,0.00014953540029237044
4.686632000026293,8.607428000017535,3.920795999991242,core 2 cpu_idle,0.334835978399252
8.607428000017535,8.607543000020087,0.00011500000255182385,core 2 cpu_frequency,9.821000217925756e-06
0.0,1.9330680000130087,1.9330680000130087,core 3 cpu_idle start,0.16508400720111094
1.9330680000130087,4.684883999987505,2.7518159999744967,core 3 cpu_idle,0.235005086397822
4.684883999987505,4.685016000003088,0.00013200001558288932,core 3 cpu_frequency,1.1272801330778747e-05
4.685016000003088,8.607431999989785,3.922415999986697,core 3 cpu_idle,0.3349743263988639
8.607431999989785,8.607574000023305,0.0001420000335201621,core 3 cpu_frequency,1.2126802862621843e-05
0.0,1.929896000016015,1.929896000016015,core 4 cpu_idle start,0.16481311840136767
0.0,1.9315139999962412,1.9315139999962412,core 5 cpu_idle start,0.16495129559967897
0.0,1.9368760000215843,1.9368760000215843,core 6 cpu_idle start,0.16540921040184328
0.0,1.931501000013668,1.931501000013668,core 7 cpu_idle start,0.16495018540116724
