Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,119.687,119.687,screen dark,30.180992042
0,119.687,119.687,wifi running,0.21996316234
0.0,7.175755999982357,7.175755999982357,core 0 cpu_idle start,0.6133836228784919
0.0,7.893748999980744,7.893748999980744,core 1 cpu_idle start,0.674757664518354
0.0,7.175814999995055,7.175814999995055,core 2 cpu_idle start,0.6133886661995773
0.0,7.180055999982869,7.180055999982869,core 3 cpu_idle start,0.6137511868785357
0.0,7.177934999985155,7.177934999985155,core 4 cpu_idle start,0.613569883798731
7.177934999985155,7.321152999997139,0.14321800001198426,core 4 cpu_idle,0.012242274641024415
7.321152999997139,7.323021999996854,0.0018689999997150153,core 4 cpu_frequency,0.0001597621199756395
7.323021999996854,8.496843000000808,1.1738210000039544,core 4 cpu_idle,0.10033821908033802
8.496843000000808,8.497426999994786,0.0005839999939780682,core 4 cpu_frequency,4.9920319485245276e-05
8.497426999994786,8.600620999990497,0.10319399999571033,core 4 cpu_idle,0.00882102311963332
8.600620999990497,8.600784999987809,0.00016399999731220305,core 4 cpu_frequency,1.4018719770247117e-05
0.0,7.185475000005681,7.185475000005681,core 5 cpu_idle start,0.6142144030004856
7.185475000005681,7.321175999997649,0.13570099999196827,core 5 cpu_idle,0.011599721479313449
7.321175999997649,7.323016999987885,0.0018409999902360141,core 5 cpu_frequency,0.00015736867916537448
7.323016999987885,8.49686699997983,1.173849999991944,core 5 cpu_idle,0.10034069799931138
8.49686699997983,8.497428000002401,0.0005610000225715339,core 5 cpu_frequency,4.795428192941472e-05
8.497428000002401,8.60063000000082,0.10320199999841861,core 5 cpu_idle,0.008821706959864823
8.60063000000082,8.600772999983747,0.00014299998292699456,core 5 cpu_frequency,1.2223638540599495e-05
0.0,7.1766070000012405,7.1766070000012405,core 6 cpu_idle start,0.613456366360106
7.1766070000012405,7.3211799999990035,0.14457299999776296,core 6 cpu_idle,0.012358100039808778
7.3211799999990035,7.321693000005325,0.0005130000063218176,core 6 cpu_frequency,4.385124054038897e-05
7.321693000005325,8.496870000002673,1.1751769999973476,core 6 cpu_idle,0.10045412995977328
8.496870000002673,8.497560999996495,0.000690999993821606,core 6 cpu_frequency,5.9066679471870885e-05
8.497560999996495,8.600631999986945,0.10307099999045022,core 6 cpu_idle,0.008810509079183685
8.600631999986945,8.602703999989899,0.002072000002954155,core 6 cpu_frequency,0.00017711456025252119
0.0,7.175900000002002,7.175900000002002,core 7 cpu_idle start,0.6133959320001712
7.175900000002002,7.321181999985129,0.1452819999831263,core 7 cpu_idle,0.012418705358557635
7.321181999985129,7.324369999987539,0.003188000002410263,core 7 cpu_frequency,0.0002725102402060293
7.324369999987539,8.496872999996413,1.1725030000088736,core 7 cpu_idle,0.10022555644075852
8.496872999996413,8.499687999981688,0.00281499998527579,core 7 cpu_frequency,0.00024062619874137454
8.499687999981688,8.600634999980684,0.10094699999899603,core 7 cpu_idle,0.008628949559914181
8.600634999980684,8.600746999989497,0.0001120000088121742,core 7 cpu_frequency,9.57376075326465e-06
