Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,110.25200000000001,110.25200000000001,screen dark,27.762776624
0,87.613,87.613,wifi radio,182.47895459199998
87.613,89.486,1.8730000000000047,wifi running,0.0034374045200000086
89.486,110.25200000000001,20.766000000000005,wifi radio,43.25109254400001
0.0,6.779586000018753,6.779586000018753,core 0 cpu_idle start,0.5787054609616007
6.779586000018753,6.845481000025757,0.06589500000700355,core 0 cpu_idle,0.005624797200597822
6.845481000025757,6.845574000035413,9.300000965595245e-05,core 0 cpu_frequency,7.9384808242321e-06
6.845574000035413,6.89563199999975,0.050057999964337796,core 0 cpu_idle,0.0042729508769558736
6.89563199999975,6.895678000000771,4.600000102072954e-05,core 0 cpu_frequency,3.926560087129474e-06
6.895678000000771,6.917195000045467,0.021517000044696033,core 0 cpu_idle,0.0018366911238152533
6.917195000045467,6.917301000037696,0.00010599999222904444,core 0 cpu_frequency,9.048159336671233e-06
6.917301000037696,7.059496000001673,0.14219499996397644,core 0 cpu_idle,0.012137765196925028
7.059496000001673,7.05955800000811,6.200000643730164e-05,core 0 cpu_frequency,5.292320549488067e-06
7.05955800000811,7.063491000037175,0.003933000029064715,core 0 cpu_idle,0.00033572088248096403
7.063491000037175,7.063559000031091,6.799999391660094e-05,core 0 cpu_frequency,5.804479480721056e-06
7.063559000031091,7.2277130000293255,0.1641539999982342,core 0 cpu_idle,0.014012185439849272
7.2277130000293255,7.2329440000467,0.005231000017374754,core 0 cpu_frequency,0.00044651816148310897
7.2329440000467,7.307603000022937,0.07465899997623637,core 0 cpu_idle,0.006372892237971536
7.307603000022937,7.315314000006765,0.007710999983828515,core 0 cpu_frequency,0.000658210958619602
7.315314000006765,7.327595000038855,0.01228100003208965,core 0 cpu_idle,0.0010483061627391725
7.327595000038855,7.335256999998819,0.007661999959964305,core 0 cpu_frequency,0.000654028316582553
7.335256999998819,7.3876840000157245,0.05242700001690537,core 0 cpu_idle,0.0044751687214430414
7.3876840000157245,7.393875000008848,0.006190999993123114,core 0 cpu_frequency,0.0005284637594129889
7.393875000008848,7.427618000016082,0.033743000007234514,core 0 cpu_idle,0.002880302480617538
7.427618000016082,7.431279000011273,0.0036609999951906502,core 0 cpu_frequency,0.0003125029595894739
7.431279000011273,7.507573000038974,0.07629400002770126,core 0 cpu_idle,0.006512455842364579
7.507573000038974,7.515393000037875,0.00781999999890104,core 0 cpu_frequency,0.0006675151999061927
7.515393000037875,7.566593000025023,0.05119999998714775,core 0 cpu_idle,0.004370431998902931
7.566593000025023,7.567495000024792,0.000901999999769032,core 0 cpu_frequency,7.699471998028457e-05
7.567495000024792,7.599704000051133,0.03220900002634153,core 0 cpu_idle,0.0027493602422485127
7.599704000051133,7.5997860000352375,8.19999841041863e-05,core 0 cpu_frequency,6.999518643133341e-06
7.5997860000352375,7.837151000043377,0.23736500000813976,core 0 cpu_idle,0.020261476400694808
7.837151000043377,7.839344000036363,0.0021929999929852784,core 0 cpu_frequency,0.00018719447940122335
7.839344000036363,7.853255000023637,0.013910999987274408,core 0 cpu_idle,0.0011874429589137435
7.853255000023637,7.853350999997929,9.599997429177165e-05,core 0 cpu_frequency,8.194557805545628e-06
7.853350999997929,7.907744000025559,0.05439300002763048,core 0 cpu_idle,0.004642986482358537
7.907744000025559,7.915546000003815,0.0078019999782554805,core 0 cpu_frequency,0.0006659787181438878
7.915546000003815,8.08789100003196,0.17234500002814457,core 0 cpu_idle,0.01471136920240242
8.08789100003196,8.095503000018653,0.007611999986693263,core 0 cpu_frequency,0.0006497603188641369
8.095503000018653,8.247724000015296,0.1522209999966435,core 0 cpu_idle,0.01299358455971349
8.247724000015296,8.25552400003653,0.007800000021234155,core 0 cpu_frequency,0.0006658080018125473
8.25552400003653,8.553239000029862,0.29771499999333173,core 0 cpu_idle,0.025412952399430793
8.553239000029862,8.562934000045061,0.009695000015199184,core 0 cpu_frequency,0.0008275652012974023
8.562934000045061,8.571565999998711,0.008631999953649938,core 0 cpu_idle,0.0007368275160435586
8.571565999998711,8.594322000048123,0.02275600004941225,core 0 cpu_frequency,0.0019424521642178295
8.594322000048123,8.59753400000045,0.00321199995232746,core 0 cpu_frequency,0.000274176315930672
8.59753400000045,8.895625000004657,0.29809100000420585,core 0 cpu_idle,0.02544504776035901
8.895625000004657,8.897212000039872,0.0015870000352151692,core 0 cpu_frequency,0.00013546632300596683
8.897212000039872,9.015555999998469,0.11834399995859712,core 0 cpu_idle,0.010101843836465849
9.015555999998469,9.015610000002198,5.400000372901559e-05,core 0 cpu_frequency,4.60944031830877e-06
9.015610000002198,9.299721000017598,0.28411100001540035,core 0 cpu_idle,0.02425171496131457
9.299721000017598,9.301333000010345,0.0016119999927468598,core 0 cpu_frequency,0.00013760031938087194
9.301333000010345,9.309493000037037,0.008160000026691705,core 0 cpu_idle,0.0006965376022784039
9.309493000037037,9.309569000033662,7.599999662488699e-05,core 0 cpu_frequency,6.487359711900353e-06
9.309569000033662,9.38778099999763,0.07821199996396899,core 0 cpu_idle,0.006676176316924393
9.38778099999763,9.389365000010002,0.001584000012371689,core 0 cpu_frequency,0.00013521024105604736
9.389365000010002,9.605139000050258,0.2157740000402555,core 0 cpu_idle,0.018418468643436207
9.605139000050258,9.62354400003096,0.018404999980702996,core 0 cpu_frequency,0.0015710507983528075
9.62354400003096,9.631512000050861,0.0079680000199005,core 0 cpu_frequency,0.0006801484816987066
9.631512000050861,9.671730000001844,0.04021799995098263,core 0 cpu_idle,0.003433008475815877
