Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,116.283,116.283,screen dark,0.049641212700000006
0,116.283,116.283,wifi running,0.049641212700000006
5.518,6.539,1.021,audio,0.0004358649
10.189,14.548,4.359,audio,0.0018608571
16.624,21.029,4.405000000000001,audio,0.0018804945000000005
22.132,37.99,15.858,audio,0.0067697802000000005
47.419,57.586,10.167000000000002,audio,0.004340292300000001
0.0,0.6980009999824688,0.6980009999824688,core 0 cpu_idle start,0.00029797662689251596
0.0,0.6694419999839738,0.6694419999839738,core 1 cpu_idle start,0.0002857847897931584
0.0,0.6658899999747518,0.6658899999747518,core 2 cpu_idle start,0.0002842684409892216
0.0,0.6664569999848027,0.6664569999848027,core 3 cpu_idle start,0.0002845104932935123
0.0,0.6738439999753609,0.6738439999753609,core 4 cpu_idle start,0.0002876640035894816
0.6738439999753609,12.74449499999173,12.070651000016369,core 4 cpu_idle,0.005152960911906988
12.74449499999173,12.744677999988198,0.0001829999964684248,core 4 cpu_frequency,7.812269849237054e-08
12.744677999988198,16.2231159999792,3.4784379999910016,core 4 cpu_idle,0.0014849451821961587
16.2231159999792,16.223119999980554,4.0000013541430235e-06,core 4 cpu_frequency,1.707600578083657e-09
16.223119999980554,19.226863999996567,3.003744000016013,core 4 cpu_idle,0.001282298313606836
19.226863999996567,19.227548999973806,0.0006849999772384763,core 4 cpu_frequency,2.924264902831055e-07
0.0,0.6905019999830984,0.6905019999830984,core 5 cpu_idle start,0.0002947753037927847
0.6905019999830984,12.744511999975657,12.054009999992559,core 5 cpu_idle,0.005145856868996824
12.744511999975657,12.745655999984592,0.0011440000089351088,core 5 cpu_frequency,4.88373603814398e-07
12.745655999984592,16.22312999999849,3.477474000013899,core 5 cpu_idle,0.0014845336506059336
16.22312999999849,16.223661999974865,0.0005319999763742089,core 5 cpu_frequency,2.271107899141498e-07
16.223661999974865,19.22688499998185,3.003223000006983,core 5 cpu_idle,0.001282075898702981
19.22688499998185,19.22894699999597,0.002062000014120713,core 5 cpu_frequency,8.802678060281324e-07
0.0,0.667645999987144,0.667645999987144,core 6 cpu_idle start,0.0002850180773945118
0.667645999987144,12.7445149999985,12.076869000011357,core 6 cpu_idle,0.005155615376104848
12.7445149999985,12.745549999992363,0.0010349999938625842,core 6 cpu_frequency,4.4184149737993723e-07
12.745549999992363,16.22313299999223,3.4775829999998678,core 6 cpu_idle,0.0014845801826999436
16.22313299999223,16.22333599999547,0.00020300000323913991,core 6 cpu_frequency,8.666070138278884e-08
16.22333599999547,19.226887999975588,3.003551999980118,core 6 cpu_idle,0.0012822163487915125
19.226887999975588,19.23005899999407,0.003171000018483028,core 6 cpu_frequency,1.3536999078904047e-06
0.0,0.6670039999880828,0.6670039999880828,core 7 cpu_idle start,0.00028474400759491257
0.6670039999880828,12.74451799999224,12.077514000004157,core 7 cpu_idle,0.005155890726601775
12.74451799999224,12.754572999983793,0.010054999991552904,core 7 cpu_frequency,4.292479496393935e-06
12.754572999983793,16.22313599998597,3.4685630000021774,core 7 cpu_idle,0.0014807295447009296
16.22313599998597,16.223405999975512,0.0002699999895412475,core 7 cpu_frequency,1.1526299553515855e-07
16.223405999975512,19.226889999990817,3.0034840000153054,core 7 cpu_idle,0.001282187319606534
19.226889999990817,19.227110999985598,0.0002209999947808683,core 7 cpu_frequency,9.434489777195267e-08
