Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,111.765,111.765,screen dark,28.15695645
0,111.765,111.765,wifi running,0.20521171649999997
0.0,7.067862000025343,7.067862000025343,core 0 cpu_idle start,0.6035954148021643
0.0,7.144667000044137,7.144667000044137,core 1 cpu_idle start,0.6101545618037693
0.0,7.070448000042234,7.070448000042234,core 2 cpu_idle start,0.6038162592036067
0.0,7.071174000040628,7.071174000040628,core 3 cpu_idle start,0.6038782596034695
0.0,7.181335000030231,7.181335000030231,core 4 cpu_idle start,0.6132860090025817
7.181335000030231,7.181610000028741,0.0002749999985098839,core 4 cpu_idle,2.348499987274408e-05
7.181610000028741,7.186432000016794,0.004821999988052994,core 4 cpu_frequency,0.00041179879897972565
0.0,7.181494000018574,7.181494000018574,core 5 cpu_idle start,0.6132995876015862
7.181494000018574,7.181628000049386,0.00013400003081187606,core 5 cpu_idle,1.1443602631334214e-05
7.181628000049386,7.183125000039581,0.001496999990195036,core 5 cpu_frequency,0.00012784379916265604
0.0,7.181631000014022,7.181631000014022,core 6 cpu_idle start,0.6133112874011974
7.181631000014022,7.1832080000313,0.0015770000172778964,core 6 cpu_frequency,0.00013467580147553232
0.0,7.181633000029251,7.181633000029251,core 7 cpu_idle start,0.613311458202498
7.181633000029251,7.182216000044718,0.0005830000154674053,core 7 cpu_frequency,4.978820132091641e-05
