Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,110.733,110.733,screen dark,27.883898196
0,80.875,80.875,wifi radio,168.44515599999997
80.875,82.136,1.2609999999999957,wifi running,0.002314237639999992
82.136,110.733,28.59700000000001,wifi radio,59.56137404800001
0.0,7.115095000015572,7.115095000015572,core 0 cpu_idle start,0.6073445092013291
7.115095000015572,7.680343999993056,0.5652489999774843,core 0 cpu_idle,0.04824965463807806
7.680343999993056,7.681148000003304,0.0008040000102482736,core 0 cpu_frequency,6.862944087479263e-05
7.681148000003304,7.780390999978408,0.09924299997510388,core 0 cpu_idle,0.008471382477874866
7.780390999978408,7.7811980000115,0.0008070000330917537,core 0 cpu_frequency,6.888552282471209e-05
7.7811980000115,7.83891799999401,0.05771999998250976,core 0 cpu_idle,0.004926979198507033
7.83891799999401,7.8389769999776036,5.8999983593821526e-05,core 0 cpu_frequency,5.036238599568605e-06
7.8389769999776036,7.880291000008583,0.041314000030979514,core 0 cpu_idle,0.003526563042644411
7.880291000008583,7.881175999995321,0.0008849999867379665,core 0 cpu_frequency,7.554359886795282e-05
7.881175999995321,29.448374999978114,21.567198999982793,core 0 cpu_idle,1.840976106638531
29.448374999978114,29.448503999970853,0.0001289999927394092,core 0 cpu_frequency,1.101143938023597e-05
29.448503999970853,61.86823899997398,32.41973500000313,core 0 cpu_idle,2.767348579600267
61.86823899997398,61.90376600000309,0.03552700002910569,core 0 cpu_frequency,0.0030325847224844616
61.90376600000309,91.54530200001318,29.641536000010092,core 0 cpu_idle,2.5302015129608613
91.54530200001318,91.5478609999991,0.002558999985922128,core 0 cpu_frequency,0.00021843623879831282
91.5478609999991,108.94853300001705,17.40067200001795,core 0 cpu_idle,1.485321361921532
108.94853300001705,108.9867390000145,0.03820599999744445,core 0 cpu_frequency,0.003261264159781858
0.0,7.12425200000871,7.12425200000871,core 1 cpu_idle start,0.6081261507207434
7.12425200000871,7.680356999975629,0.5561049999669194,core 1 cpu_idle,0.04746912279717624
7.680356999975629,7.680419999989681,6.3000014051795e-05,core 1 cpu_frequency,5.377681199461221e-06
7.680419999989681,7.780404000019189,0.09998400002950802,core 1 cpu_idle,0.008534634242518805
7.780404000019189,7.780459999979939,5.5999960750341415e-05,core 1 cpu_frequency,4.7801566496491425e-06
7.780459999979939,7.838928000011947,0.058468000032007694,core 1 cpu_idle,0.004990828482732176
7.838928000011947,7.841543999966234,0.0026159999542869627,core 1 cpu_frequency,0.00022330175609793513
7.841543999966234,7.880302999983542,0.0387590000173077,core 1 cpu_idle,0.0033084682414773847
7.880302999983542,7.900534000014886,0.020231000031344593,core 1 cpu_frequency,0.0017269181626755742
7.900534000014886,29.44839099998353,21.547856999968644,core 1 cpu_idle,1.8393250735173232
29.44839099998353,29.48395399999572,0.03556300001218915,core 1 cpu_frequency,0.0030356576810404655
29.48395399999572,61.86826299998211,32.38430899998639,core 1 cpu_idle,2.764324616238838
61.86826299998211,61.87786199996481,0.009598999982699752,core 1 cpu_frequency,0.0008193706385232507
61.87786199996481,91.54532500001369,29.667463000048883,core 1 cpu_idle,2.5324146416841726
91.54532500001369,91.57417099998565,0.028845999971963465,core 1 cpu_frequency,0.0024622945576068013
91.57417099998565,108.94855299999472,17.374382000009064,core 1 cpu_idle,1.4830772475207734
108.94855299999472,108.97616000002017,0.02760700002545491,core 1 cpu_frequency,0.0023565335221728306
0.0,7.1154399999650195,7.1154399999650195,core 2 cpu_idle start,0.607373958397014
7.1154399999650195,7.680361000006087,0.5649210000410676,core 2 cpu_idle,0.04822165656350553
7.680361000006087,7.681059999973513,0.0006989999674260616,core 2 cpu_frequency,5.9666637219488615e-05
7.681059999973513,7.780407999991439,0.0993480000179261,core 2 cpu_idle,0.008480345281530171
7.780407999991439,7.796598999993876,0.01619100000243634,core 2 cpu_frequency,0.0013820637602079658
7.796598999993876,7.838931999984197,0.042332999990321696,core 2 cpu_idle,0.00361354487917386
7.838931999984197,7.839555000013206,0.0006230000290088356,core 2 cpu_frequency,5.3179282476194196e-05
7.839555000013206,7.8803079999634065,0.04075299995020032,core 2 cpu_idle,0.003478676075749099
7.8803079999634065,7.880925000004936,0.0006170000415295362,core 2 cpu_frequency,5.266712354496121e-05
7.880925000004936,29.44839699997101,21.567471999966074,core 2 cpu_idle,1.8409994099171039
29.44839699997101,29.449245999974664,0.0008490000036545098,core 2 cpu_frequency,7.247064031194895e-05
29.449245999974664,61.8682699999772,32.41902400000254,core 2 cpu_idle,2.767287888640216
61.8682699999772,61.87127200001851,0.003002000041306019,core 2 cpu_frequency,0.00025625072352588175
61.87127200001851,91.54532999999356,29.674057999975048,core 2 cpu_idle,2.53297759087787
91.54532999999356,91.61147800000617,0.06614800001261756,core 2 cpu_frequency,0.0056463932810770345
91.61147800000617,108.94855799997458,17.33707999996841,core 2 cpu_idle,1.4798931487973033
108.94855799997458,108.98678099998506,0.038223000010475516,core 2 cpu_frequency,0.0032627152808941897
0.0,7.116670000017621,7.116670000017621,core 3 cpu_idle start,0.6074789512015041
7.116670000017621,7.680365999985952,0.5636959999683313,core 3 cpu_idle,0.04811709055729676
7.680365999985952,7.687579999968875,0.007213999982923269,core 3 cpu_frequency,0.0006157870385423302
7.687579999968875,7.78041199996369,0.0928319999948144,core 3 cpu_idle,0.007924139519557356
7.78041199996369,7.788509999983944,0.008098000020254403,core 3 cpu_frequency,0.0006912452817289157
7.788509999983944,7.838936000014655,0.05042600003071129,core 3 cpu_idle,0.004304363362621516
